Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-11-28,ZZS653169,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,16397.00
2018-11-28,ZZS653169,2,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,1350.00
2018-11-28,ZZS653169,3,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,600.00
2018-11-28,ZZS653169,4,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6238.00
2018-11-28,ZZS653169,5,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-11-28,ZZS653169,6,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,14700.00
2018-11-28,ZZS653169,7,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,650.00
2018-11-28,ZZS653169,8,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5000.00
2018-11-28,ZZS653169,9,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6238.00
2018-11-28,ZZS653169,10,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-11-28,ZZS653169,11,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,14700.00
2018-11-28,ZZS653169,12,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,650.00
2018-11-28,ZZS653169,13,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5000.00
2018-11-28,ZZS653169,14,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6238.00
2018-11-28,ZZS653169,15,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-11-28,ZZS653169,16,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,14700.00
2018-11-28,ZZS653169,17,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,650.00
2018-11-28,ZZS653169,18,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5000.00
2018-11-28,ZZS653169,19,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6238.00
2018-11-28,ZZS653169,20,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-11-28,ZZS653169,21,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,14700.00
2018-11-28,ZZS653169,22,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,650.00
2018-11-28,ZZS653169,23,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5000.00
2018-11-28,ZZS653169,24,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6238.00
2018-11-28,ZZS653169,25,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-11-28,ZZS653169,26,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,14700.00
2018-11-28,ZZS653169,27,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,650.00
2018-11-28,ZZS653169,28,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5000.00
2018-11-28,ZZP653140,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,097 Cheadle Lane Culvert,610459.79
2018-11-27,ZZC653100,1,12868,Anne Cresswell,261500,Human Resources Training & Conferences ,Expenses and Allowances,Services to People,CSC - Partners in Practice,7000.00
2018-11-27,ZZC653054,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,EHP Early Intervention Grant,106837.00
2018-11-27,ZZP653089,1,3529,Totally Local Company Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Planned Patching Repairs,8717.73
2018-11-27,ZFC653098,1,2388,Young & Company,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Corporate - Roof Edge Protection,24700.00
2018-11-26,ZZP653048,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,38829.40
2018-11-26,ZZP653047,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,14978.50
2018-11-26,ZZP653046,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,10824.00
2018-11-26,ZZP653015,1,11715,CBRE,240000,Horticultural  ,Grounds Maintenance,Corporate and Support Services,SPB - Investment Estate,6787.00
2018-11-23,ZZP652933,1,7572,Wigan Council...,202100,Financial Services Subscriptions ,Third party payments - Public Sector,Corporate and Support Services,POD Core Staffing,21725.00
2018-11-23,ZZP652974,1,3529,Totally Local Company Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Schemes In Parks,21870.78
2018-11-22,ZSB652885,1,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,420.00
2018-11-22,ZSB652885,2,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,105.00
2018-11-22,ZSB652885,3,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,4,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,5,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,6,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,7,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,8,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,9,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,10,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,315.00
2018-11-22,ZSB652885,11,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,525.00
2018-11-22,ZSB652885,12,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,180.00
2018-11-22,ZSB652885,13,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,25.00
2018-11-22,ZSB652885,14,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,315.00
2018-11-22,ZSB652885,15,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,315.00
2018-11-22,ZSB652885,16,12829,Iteachers,261400,Human Resources Temporary & Agency Staff ,Agency Staff,Services to People,Highfields Inclusion Partnership,315.00
2018-11-22,ZZC652904,1,9558,Darlington MBC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,27000.00
2018-11-22,ZZC652903,1,4026,Adoption UK,150000,Consultancy   ,Professional Fees,Services to People,RAA - Centre of Excellence Grant,7700.00
2018-11-22,ZZC652902,1,12835,Sarah Hartley Therapy Services,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,6212.00
2018-11-22,ZZC652901,1,8766,ADOPTION MATTERS NORTHWEST,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,9906.49
2018-11-22,ZZC652900,1,12298,One Education Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,5000.00
2018-11-22,ZZP652922,1,9858,COWLING SWIFT & KITCHIN SOLICI,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Land Acqsn above Construction - On Site,46466.10
2018-11-22,ZZP652815,1,7201,Neopost Ltd Lease Payments onl,300000,Mail Services   ,Office Expenses,Corporate and Support Services,Mailroom Service,8083.78
2018-11-22,ZZP652923,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,1013B A6MARR C&M  Bram. Lane Sth/Ack Lane/Woodford,7923.98
2018-11-22,ZZP652924,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,1013B A6MARR C&M  Bram. Lane Sth/Ack Lane/Woodford,49522.93
2018-11-21,ZSA652819,1,11156,David Hunter,261500,Human Resources Training & Conferences ,Expenses and Allowances,Services to People,Safeguarding Adults Board,6000.00
2018-11-21,ZZC652790,1,4122,Ramillies Hall Pre-School Nurs,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,6193.50
2018-11-21,ZZP652797,1,7030,MANCHESTER CITY COUNCIL SHARED,202100,Financial Services Subscriptions ,Third party payments - Public Sector,Corporate and Support Services,Electoral Registration,11640.00
2018-11-20,ZZP652769,1,2025,BT Plc (Openreach),230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,5101C NPIF Cheadle Corridor Manchester Road Juncti,32311.18
2018-11-19,ZSB652660,1,13261,McCoy Perimeter Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Highfields Inclusion Partnership,11460.49
2018-11-19,ZSA652690,1,13249,Viaduct Care CIC,260000,Human Resources  ,Other Payments,Services to People,Transformation Fund-Enablers,55000.00
2018-11-19,ZSA652689,1,13249,Viaduct Care CIC,260000,Human Resources  ,Other Payments,Services to People,Transformation Fund-Enablers,55000.00
2018-11-19,ZZP652655,1,9955,Me Learning Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,T ASC Software Replacement,46000.00
2018-11-19,ZZP652706,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - D,8300.00
2018-11-16,ZZP652614,1,7802,Craemer UK Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Operational Support,4950.00
2018-11-16,ZZP652614,2,7802,Craemer UK Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Operational Support,9900.00
2018-11-16,ZES652592,1,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,7136.80
2018-11-16,ZES652592,2,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,35.00
2018-11-16,ZES652592,3,2927,XMA Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,RAA Adoption Count,35.00
2018-11-15,ZZC652560,1,13244,Manor Academy,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7942.77
2018-11-15,ZZP652515,1,12401,NSL Ltd,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Services to Place,Car Parks Administration,106299.00
2018-11-15,ZZP652514,1,5014,BIOBAG LTD,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Food Waste Containers/House Waste Bags,279660.00
2018-11-15,ZZP652520,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,150000.00
2018-11-15,ZZP652519,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,11088.19
2018-11-15,ZZP652576,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Services to Place,Reddish South Ward,15278.74
2018-11-15,ZZP652545,1,4272,Civica UK Ltd,390000,Supplies and services,Supplies and services,Corporate and Support Services,Bentax,10000.00
2018-11-15,ZZP652564,1,3292,Reach Publishing Services Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Services to Place,ECS-Buildings Team,10000.00
2018-11-15,ZZP652542,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,10010.00
2018-11-14,ZZC652466,1,11242,Gateway Psychology Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,8568.00
2018-11-14,ZZP652446,1,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Brown Wheelie Bins,7245.00
2018-11-14,ZZP652446,2,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Blue Wheelie Bins,7245.00
2018-11-14,ZZP652446,3,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Green Wheelie Bins,6930.00
2018-11-14,ZZP652446,4,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Wheelie Bins,8746.50
2018-11-14,ZZP652471,1,3292,Reach Publishing Services Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Services to Place,Highways-Network Management,15000.00
2018-11-14,ZZP652472,1,3292,Reach Publishing Services Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Services to Place,Highways-Network Management,15000.00
2018-11-14,ZZP652470,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,1013B A6MARR C&M  Bram. Lane Sth/Ack Lane/Woodford,27164.96
2018-11-14,ZFC652423,1,1167,ACC Security Solutions,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Park Buildings/Changing rooms - H&S Issues,5500.00
2018-11-13,ZAV652307,1,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,5410.50
2018-11-13,ZAV652307,2,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,510.00
2018-11-13,ZAV652307,3,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,150.00
2018-11-13,ZAV652307,4,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,768.00
2018-11-13,ZZC652397,1,12298,One Education Ltd,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,5000.00
2018-11-13,ZZC652396,1,12536,CARITAS CARE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,50000.00
2018-11-13,ZZC652327,1,13017,Armitage C.E. Primary School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,17581.50
2018-11-13,ZZP652328,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 606 Woodbank Park Cycle Path - Land,90006.74
2018-11-13,ZZP652348,1,7831,Transport for Gtr M/CR (HFAS),150000,Consultancy   ,Professional Fees,Capital Expenditure,0528 SEMMS Bus Rapid Transit - Feasibility,10000.00
2018-11-13,ZZP652347,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Main Contractor DD - On Site,15309.63
2018-11-13,ZZP652389,1,3292,Reach Publishing Services Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Capital Expenditure,"STCAP 02 Phase 2 - Project Dev, Mangmt & Mon - Fea",10000.00
2018-11-12,ZZC652269,1,9159,TRAFFORD MBC,999999,Fees and Charges,Fees and Charges,Services to People,SG - Child Prot-Lscb,12500.00
2018-11-12,ZZP652240,1,5908,M-COOL LTD,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Romiley Forum - Refurbishment,9300.00
2018-11-12,ZZP652239,1,2479,JR Foy and Son Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Adswood Comm. Centre - Toilet Refurb.,8523.70
2018-11-09,ZAV652176,1,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,5410.50
2018-11-09,ZAV652176,2,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,510.00
2018-11-09,ZAV652176,3,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,150.00
2018-11-09,ZAV652176,4,12351,Getech,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT AVA Non - SLA,768.00
2018-11-09,ZZP652223,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,14700.00
2018-11-09,ZZP652224,1,10857,Foodsync CIC,390000,Supplies and services,Supplies and services,Services to Place,Business Start Up,39800.00
2018-11-09,ZFC652185,1,2479,JR Foy and Son Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Stockport Sec. - Roof 18/19,5200.00
2018-11-08,ZZC652108,1,11617,Debonair Languages Ltd,261100,Human Resources Interpretation & Translation ,Professional Fees,Services to People,Incl - S.I.U - Perip,5577.50
2018-11-08,ZZP652104,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0255H CCAG2 - Bramhall Park - On Site,27605.19
2018-11-08,ZZP652102,1,7852,Cheshire East Council,390000,Supplies and services,Supplies and services,Capital Expenditure,SEMMMS Prep Costs - On Site,12809.52
2018-11-08,ZZP652101,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Capital Expenditure,1300 Greenspace Infrastructure - On Site,24594.00
2018-11-08,ZZP652103,1,13154,Amey OW Ltd,150000,Consultancy   ,Professional Fees,Corporate and Support Services,SPB - Investment Estate,25000.00
2018-11-07,ZZS652070,1,7979,Delib Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Corporate Policy,7995.00
2018-11-07,ZZC652027,1,3529,Totally Local Company Ltd,380000,Vehicle Management  ,Vehicle Repairs and Maintenance,Services to People,CH - Dial Park,4685.10
2018-11-07,ZZC652027,2,3529,Totally Local Company Ltd,380000,Vehicle Management  ,Vehicle Repairs and Maintenance,Services to People,CH - Dial Park,993.60
2018-11-07,ZZC652026,1,11660,Signis Limited,150000,Consultancy   ,Professional Fees,Services to People,Stockport Family Senior Management,8600.00
2018-11-07,ZZC652093,1,1799,Stockport Homes,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to People,Start Well Running Cost,11550.00
2018-11-07,ZZP652049,1,4708,The Dodd Group,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Art Gallery - new heating supply,6860.15
2018-11-06,ZSB651912,1,3529,Totally Local Company Ltd,111200,Catering Food & Beverages ,Catering Supplies,Services to People,Highfields Inclusion Partnership,8103.60
2018-11-06,ZZP651988,1,9862,Jacobs Consulting Engineers,999999,Fees and Charges,Fees and Charges,Services to Place,ECS-Buildings Team,18992.00
2018-11-06,ZZP651987,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,72 Bunkers Hill Culvert No.4 - On Site,12562.81
2018-11-05,ZZS651896,1,13125,18 St John Street Chambers,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Legal Professional fees,9229.16
2018-11-05,ZSA651855,1,10081,Doro Care Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,5160.00
2018-11-05,ZSA651855,2,10081,Doro Care Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,545.00
2018-11-05,ZSA651854,1,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,5120.00
2018-11-05,ZSA651854,2,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,816.00
2018-11-05,ZSA651854,3,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,1500.00
2018-11-05,ZSA651854,4,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,400.00
2018-11-05,ZSA651854,5,1583,Tunstall Healthcare (UK) Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Capital Expenditure,Telecare Equipment,52.00
2018-11-05,ZZC651888,1,12775,Daydawn Therapeutic Services,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,7535.00
2018-11-05,ZZC651887,1,8766,ADOPTION MATTERS NORTHWEST,999999,Fees and Charges,Fees and Charges,Services to People,RAA - Regionalisation ASF Grant,9814.46
2018-11-05,ZZP651861,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5101B NPIF Cheadle Corridor Abney Hall Park-Shared,52852.00
2018-11-05,ZZP651863,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5101B NPIF Cheadle Corridor Abney Hall Park-Shared,30000.00
2018-11-05,ZZP651894,1,8607,Greater Manchester Chamber,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Employment Initiatives,7000.00
2018-11-05,ZZP651844,1,13154,Amey OW Ltd,150000,Consultancy   ,Professional Fees,Corporate and Support Services,SPB - Investment Estate,8750.00
2018-11-05,ZZP651872,1,1642,Blachere Illumination UK Ltd,290000,Arts & Leisure Services  ,Publicity and Promotion,Services to Place,Borough Festive Lights,71332.57
2018-11-05,ZZP651890,1,10203,PINSENT MASONS LLP,150000,Consultancy   ,Professional Fees,Corporate and Support Services,SPB - Investment Estate,5250.00
2018-11-02,ZZP651800,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Main Contractor DD - On Site,130000.00
2018-11-02,ZZP651793,1,3529,Totally Local Company Ltd,240000,Horticultural  ,Grounds Maintenance,Services to Place,Policy-Rights Of Way,6253.00
2018-11-02,ZZP651799,1,11258,Hapus LTD,150000,Consultancy   ,Professional Fees,Corporate and Support Services,IT Main,50000.00
2018-10-31,ZZC651682,1,4110,Heald Green Methodist Pre-Scho,321115,Social Community Care Supplies & Services Children Childcare Services,Expenses and Allowances,Services to People,Early Years SEN,5477.70
2018-10-30,ZSA651540,1,7798,United Response,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Tenancy Options Phase 4 United Response,159392.00
2018-10-30,ZSA651539,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Properties,82061.00
2018-10-30,ZSA651537,1,9018,Future Directions CIC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Calderstones 4 Properties,15000.00
2018-10-30,ZZC651582,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,206863.00
2018-10-30,ZZC651583,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,99000.00
2018-10-30,ZZC651581,1,8766,ADOPTION MATTERS NORTHWEST,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,31000.00
2018-10-30,ZZC651579,1,13231,Brentwood High School and Comm,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7942.77
2018-10-30,ZZC651579,2,13231,Brentwood High School and Comm,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7942.77
2018-10-30,ZZP651526,1,3529,Totally Local Company Ltd,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Services to Place,Car Parks Administration,90202.00
2018-10-29,ZZS651517,1,12816,Eversheds Sutherland (Internat,280000,Legal Services  ,Legal Fees,Corporate and Support Services,Stockport Exchange Phase 2 - Office,7032.50
2018-10-29,ZSA651477,1,13124,Social Finance Limited,999999,Fees and Charges,Fees and Charges,Services to People,Mental Health Grant Services,10000.00
2018-10-29,ZSA651477,2,13124,Social Finance Limited,999999,Fees and Charges,Fees and Charges,Services to People,Mental Health Grant Services,318.60
2018-10-29,ZZP651487,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,8000.00
2018-10-29,ZZP651497,1,10349,InterWorks Europe Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Business Intelligence,32702.00
2018-10-29,ZZP651510,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,33120.00
2018-10-29,ZZP651496,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Services to Place,Regeneration & Development,13500.00
2018-10-29,ZZP651491,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,11830.98
2018-10-26,ZSA651449,1,657,Independent Options (North Wes,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Residential & Nursing Care purchasing,62125.02
2018-10-26,ZSA651411,1,2658,Advanced Health and Care Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to People,Reablement Management,10095.24
2018-10-26,ZSA651450,1,13083,Abbotsound Ltd,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,LD Residential & Nursing Care purchasing,56000.00
2018-10-26,ZZC651447,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,37050.00
2018-10-26,ZZP651439,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,5000.00
2018-10-26,ZZP651439,2,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,300.00
2018-10-26,ZZP651439,3,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,8500.00
2018-10-26,ZZP651439,4,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,6100.00
2018-10-26,ZZP651439,5,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,5500.00
