Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-03-09,ZZC286924,1,12501,Nugent Care,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,FP - Adoption Inter Agency,9000.00
2018-03-14,ZZC287132,1,1339,Stockport NHS Foundation Trust,999999,Fees and Charges,Fees and Charges,Services to People,YOS Non-Staffing,10411.00
2018-03-14,ZZC287143,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,PH-Lifestyles,18300.00
2018-03-15,ZZC287265,1,8244,NCER CIC,200000,Financial Services  ,Fees and Charges,Services to People,SI - Advisers,7198.35
2018-03-15,ZZC287265,2,8244,NCER CIC,200000,Financial Services  ,Fees and Charges,Services to People,SI - Advisers,1214.57
2018-03-16,ZZC287352,1,12298,One Education Ltd,150000,Consultancy   ,Professional Fees,Services to People,RAA - Centre of Excellence Grant,12690.00
2018-03-20,ZZC287435,1,5742,WAKEFIELD MDC,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,10788.46
2018-03-21,ZZC287512,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,8400.00
2018-03-22,ZZC287612,1,628,Life Leisure,150000,Consultancy   ,Professional Fees,Services to People,S2S-SSCO Partnership,15680.00
2018-03-26,ZZC287700,1,628,Life Leisure,390000,Supplies and services,Supplies and services,Services to People,PH-Lifestyles,32607.00
2018-03-26,ZZC287768,1,628,Life Leisure,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,PH-Lifestyles,176528.04
2018-03-27,ZZC287817,1,12480,TS4TE Cooperative Ltd,390000,Supplies and services,Supplies and services,Services to People,PH-Health Protection,11200.00
2018-03-27,ZZC287821,1,4190,Derbyshire County Council,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,8663.52
2018-03-28,ZZC287865,1,2109,Rochdale MBC,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,RAA Adoption Count,27000.00
2018-03-28,ZZC287866,1,7167,Cheshire East Borough Council.,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,86759.00
2018-03-28,ZZC287867,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,385009.00
2018-03-28,ZZC287868,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,246985.00
2018-03-28,ZZC287869,1,9511,TRAFFORD MB COUNCIL,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,199358.00
2018-03-28,ZZC287870,1,12298,One Education Ltd,150000,Consultancy   ,Professional Fees,Services to People,RAA - Centre of Excellence Grant,71040.00
2018-03-28,ZZC287912,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,10333.33
2018-03-29,ZZC287956,1,7030,MANCHESTER CITY COUNCIL SHARED,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,57750.00
2018-03-29,ZZC287990,1,7166,THE DARTINGTON HALL TRUST,150000,Consultancy   ,Professional Fees,Services to People,WD-Staff Development-Grants,10675.00
2018-01-02,ZZP283541,1,10349,InterWorks Europe Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Business Intelligence,18178.13
2018-01-02,ZZP283550,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Network Assets Staff,14060.00
2018-01-02,ZZP283566,1,10670,Osborne Richardson,150000,Consultancy   ,Professional Fees,Services to Place,Food & Safety,7590.00
2018-01-02,ZZP283576,1,3529,Totally Local Company Ltd,210000,Furniture & Soft Furnishings  ,Furniture and Equipment,Corporate and Support Services,Local Election,20000.00
2018-01-02,ZZP283584,1,6004,DV Greater Manchester Police,999999,UNCLASSIFIED  ,Third party payments - Public Sector,Corporate and Support Services,GMCA Community Safety Fund,7000.00
2018-01-02,ZZP283587,1,1644,Tameside MBC,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,Bentax,7000.00
2018-01-03,ZZP283607,1,9075,Construction Partnership UK Lt,280000,Legal Services  ,Legal Fees,Capital Expenditure,Car Parks - Feasibility,5188.45
2018-01-03,ZZP283615,1,2746,Local Government Info Unit,200000,Financial Services  ,Fees and Charges,Corporate and Support Services,Corporate Policy,12850.00
2018-01-03,ZZP283671,1,261,Elcom Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,64066.00
2018-01-04,ZZP283704,1,7830,IEG4  LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,6300.00
2018-01-04,ZZP283718,1,7830,IEG4  LTD,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,6284.00
2018-01-04,ZZP283719,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,6450.00
2018-01-04,ZZP283732,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,411041.40
2018-01-05,ZZP283750,1,12552,Barton Willmore,150000,Consultancy   ,Professional Fees,Services to Place,Local Plan Project,70000.00
2018-01-05,ZZP283774,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP Bridgefield Street - On Site,259760.84
2018-01-05,ZZP283775,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,640330.19
2018-01-05,ZZP283784,1,329,Norman Ashworth Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Offerton Ward,6250.00
2018-01-08,ZZP283806,1,5915,Atkins Global,150000,Consultancy   ,Professional Fees,Services to Place,Local Plan Project,9545.00
2018-01-08,ZZP283817,1,10855,Bloom Procurement Services,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Digital by Design Technical,56472.00
2018-01-08,ZZP283833,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,Flood Event 07/16 - ProW - Construction,20721.79
2018-01-09,ZZP283883,1,814,United Utilities/Diversiona,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - O,21202.82
2018-01-10,ZZP283925,1,10349,InterWorks Europe Limited,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Business Intelligence,18178.13
2018-01-11,ZZP283962,1,11661,Redeeming Our Communities (Res,150000,Consultancy   ,Professional Fees,Corporate and Support Services,GMCA Community Safety Fund,8821.25
2018-01-11,ZZP283977,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Bentax,185869.76
2018-01-12,ZZP284031,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,44692.00
2018-01-12,ZZP284033,1,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,6000.00
2018-01-12,ZZP284034,1,8010,GROUNDWORK & LEISURE SERVIC,240000,Horticultural  ,Grounds Maintenance,Services to Place,SPECIAL PROJECT 1,7774.00
2018-01-12,ZZP284082,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,70054.70
2018-01-12,ZZP284084,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1012B A6MARR CMM - Windlehurst Rd Junction - On Si,52000.00
2018-01-16,ZZP284221,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP Higher Hillgate/Shawcross Street - On Site,18350.88
2018-01-16,ZZP284224,1,8106,Tarmac Building Products Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,24119.06
2018-01-16,ZZP284226,1,5464,ELECTRICITY NORTH WEST LIMITED,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,STCAP 606 Woodbank Park Cycle Path - Land,10000.24
2018-01-16,ZZP284236,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0257D Goyt Valley Links - Otterspool Lane - On Sit,58880.20
2018-01-16,ZZP284237,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,5109 Mill Lane Bridleway Improvements S278 - On Si,29780.75
2018-01-19,ZZP284404,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Services to Place,Bridgefield Consultancy Budget,6200.36
2018-01-19,ZZP284407,1,3529,Totally Local Company Ltd,391114,"Works - Construction, Repair & Maintenance Buildings Surveys",Capital Expenditure - Fees,Capital Expenditure,5062 St Elisabeth's Primary School - Design,6247.80
2018-01-19,ZZP284408,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,5079 Brighton Rd S278 Scarborough - On Site,12151.20
2018-01-19,ZZP284410,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,Highway Drainage Routine Repair - Feasibility,10000.00
2018-01-19,ZZP284411,1,9862,Jacobs Consulting Engineers,150000,Consultancy   ,Professional Fees,Capital Expenditure,Highway Drainage Investment Programme - Feasibilit,3270.50
2018-01-19,ZZP284411,1,9862,Jacobs Consulting Engineers,150000,Consultancy   ,Professional Fees,Capital Expenditure,Flood Event 07/16 - ProW - Feasibility,3270.50
2018-01-19,ZZP284420,1,329,Norman Ashworth Ltd,230000,Highway Equipment & Materials    ,Highways Maintenance,Services to Place,Offerton Ward,6250.00
2018-01-20,ZZP284422,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,33174.00
2018-01-20,ZZP284423,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,35819.80
2018-01-22,ZZP284435,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,12000.00
2018-01-22,ZZP284450,1,4272,Civica UK Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,5139.24
2018-01-22,ZZP284465,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,6546.00
2018-01-23,ZZP284534,1,9309,Muse Developments Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,Stockport Exchange Phase 3 Preliminaries,853825.00
2018-01-23,ZZP284548,1,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,42.50
2018-01-23,ZZP284548,2,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,35.00
2018-01-23,ZZP284548,3,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,390.00
2018-01-23,ZZP284548,4,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,370.50
2018-01-23,ZZP284548,5,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,112.50
2018-01-23,ZZP284548,6,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,16.25
2018-01-23,ZZP284548,7,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,573.75
2018-01-23,ZZP284548,8,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,37.50
2018-01-23,ZZP284548,9,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,900.00
2018-01-23,ZZP284548,10,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,1012.50
2018-01-23,ZZP284548,11,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,105.00
2018-01-23,ZZP284548,12,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,170.00
2018-01-23,ZZP284548,13,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,303.75
2018-01-23,ZZP284548,14,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,144.00
2018-01-23,ZZP284548,15,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,52.50
2018-01-23,ZZP284548,16,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,1372.50
2018-01-23,ZZP284548,17,7589,CHESHIRE NURSERIES,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,220.00
2018-01-23,ZZP284549,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,Highway Replacement Tree Planting 2017-20 - On Sit,44692.00
2018-01-23,ZZP284565,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 502 M60 Junction 1 Improvements - On Site,7208.32
2018-01-23,ZZP284567,1,3529,Totally Local Company Ltd,350000,Street & Traffic Management  ,Fixtures and Fittings,Services to Place,Structural Testing of Signs,14840.00
2018-01-24,ZZP284591,1,12609,ASHTEAD PLANT HIRE,202000,Financial Services Rents ,Rents,Corporate and Support Services,Local Election,8500.00
2018-01-24,ZZP284633,1,4272,Civica UK Ltd,390000,Supplies and services,Supplies and services,Corporate and Support Services,Contact Centre & FPH,7400.00
2018-01-24,ZZP284662,1,9453,Gaist Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Footways - On Site,18291.00
2018-01-24,ZZP284662,2,9453,Gaist Solutions Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Footways - On Site,14070.00
2018-01-25,ZZP284713,1,8249,Creative Concern Ltd,150000,Consultancy   ,Professional Fees,Services to Place,Investing in Growth,6380.10
2018-01-26,ZZP284795,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,1052190.73
2018-01-29,ZZP284807,1,10806,Middleton Funeralcare (Co-op),381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Corporate and Support Services,U-Coroners Court-General,8613.00
2018-01-29,ZZP284817,1,1535,Capita Education Services,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,POD SIMS,136467.20
2018-01-29,ZZP284817,2,1535,Capita Education Services,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,POD SIMS,25312.00
2018-01-29,ZZP284822,1,909,DWF LLP,280000,Legal Services  ,Legal Fees,Services to Place,Sports Trust,12000.00
2018-01-29,ZZP284824,1,628,Life Leisure,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Services to Place,Sports Trust,80994.00
2018-01-29,ZZP284841,1,5915,Atkins Global,150000,Consultancy   ,Professional Fees,Capital Expenditure,SEMMMS Prep Costs - On Site,61835.00
2018-01-29,ZZP284845,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,ST048 GD3 Business Case - Merseyway Refurbishment,39769.10
2018-01-29,ZZP284856,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,Principal Inspections - Feasibility,38661.00
2018-01-29,ZZP284857,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,097 Cheadle Lane Culvert,31601.00
2018-01-29,ZZP284858,1,446,Local Government Association,202100,Financial Services Subscriptions ,Third party payments - Public Sector,Corporate and Support Services,U-Misc Finance-Democratic Rep & ManGmt,47052.00
2018-01-30,ZZP284877,1,7452,Big Button Media Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,6000.00
2018-01-31,ZZP284996,1,9026,HENRY,260000,Human Resources  ,Staff Training,Services to Place,Continuing Education Service,6250.00
2018-01-31,ZZP285013,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,Highway Structures - Routine and Reactive Maintena,11069.00
2018-01-31,ZZP285013,2,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Services to Place,ECS-Buildings Team,6630.54
2018-02-02,ZZP285086,1,216,Manchester City Council,999999,Fees and Charges,Fees and Charges,Corporate and Support Services,Electoral Registration,9700.00
2018-02-02,ZZP285146,1,5214,WSP GROUP PLC,150000,Consultancy   ,Professional Fees,Capital Expenditure,1013C A6MARR C&M Bram. Gilbert Lane Measures - Fea,16990.56
2018-02-02,ZZP285151,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,5418.00
2018-02-02,ZZP285153,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1013C A6MARR C&M Bram. Gilbert Lane Measures - On,29733.60
2018-02-05,ZZP285181,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1012H A6MARR CMM - Marple - Middlewood Way - On Si,70000.00
2018-02-05,ZZP285182,1,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Library Services Improvement & Resources,20308.00
2018-02-05,ZZP285183,1,2973,CIPFA,171113,Education Library Books ,Library Equipment,Corporate and Support Services,Financial Accounting,6010.00
2018-02-05,ZZP285185,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1012H A6MARR CMM - Marple - Middlewood Way - On Si,14990.00
2018-02-05,ZZP285203,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Merseyway Shopping Centre,15000.00
2018-02-05,ZZP285206,1,7025,CBRE Limited,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Bridgefield IE,15000.00
2018-02-06,ZZP285300,1,7802,Craemer UK Ltd,182020,Environmental Services Waste Management,Waste Management Equipment,Services to Place,Black Wheelie Bins,12400.00
2018-02-06,ZZP285317,1,6748,GEORGE COX & SONS LTD,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Services to Place,Closed Church Yards,5735.16
2018-02-06,ZZP285327,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,1013C A6MARR C&M Bram. Gilbert Lane Measures - On,217113.65
2018-02-06,ZZP285332,1,865,Bethell Construction Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP Woodbank Park Cycle Path - Feasibility,8172.83
2018-02-07,ZZP285353,1,757,Transport for Greater Manchest,381600,Vehicle Management Hire/Leasing ,Leasing /Transport Hire,Services to Place,Shuttle Bus,221224.19
2018-02-07,ZZP285417,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5093 Greave Primary School S278 - On Site,12932.70
2018-02-08,ZZP285441,1,2438,J Greenwood (Builders) Ltd,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Bramall Hall Phase 2 – Capital Works,6526.00
2018-02-09,ZZP285506,1,12193,Greater Manchester Combined Au,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Carriageways - On Site,10000.00
2018-02-09,ZZP285508,1,757,Transport for Greater Manchest,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,HIP Carriageways - On Site,6970.00
2018-02-12,ZZP285590,1,10086,Weightmans LLP Office Account,320000,Social Community Care Supplies & Services  ,Care Payments,Corporate and Support Services,Legal Services,10806.93
2018-02-12,ZZP285625,1,10855,Bloom Procurement Services,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Corporate Policy,199420.00
2018-02-13,ZZP285642,1,6138,Equisys Timemaster Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Design & Improvement Team,5050.50
2018-02-13,ZZP285654,1,1007,JCDecaux UK Ltd,190000,Facilities & Management Services  ,Publicity and Promotion,Corporate and Support Services,POD Printing,6000.00
2018-02-13,ZZP285664,1,5835,Virgin Media Access Network Pl,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,STCAP St Marys Way/Hall Street - On Site,9095.60
2018-02-13,ZZP285667,1,6967,Wilde Consultants Ltd,150000,Consultancy   ,Professional Fees,Capital Expenditure,5099 Bramall Park Car Parking - Feasibility,5309.00
2018-02-13,ZZP285701,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Grand Central Investment Estate,26624.07
2018-02-13,ZZP285702,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Grand Central Investment Estate,12609.66
2018-02-13,ZZP285704,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Grand Central Investment Estate,26624.07
2018-02-13,ZZP285709,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,5079 Brighton Rd S278 Scarborough - On Site,336135.03
2018-02-13,ZZP285710,1,6748,GEORGE COX & SONS LTD,390000,Supplies and services,Supplies and services,Capital Expenditure,5079 Brighton Rd S278 Scarborough - On Site,336135.03
2018-02-14,ZZP285740,1,6803,Bibliotheca Ltd,320000,Social Community Care Supplies & Services  ,Third party payments - Private/Voluntary Sector,Corporate and Support Services,DbD – Phase 2,68393.25
2018-02-14,ZZP285740,2,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,31392.04
2018-02-15,ZZP285845,1,11715,CBRE,150000,Consultancy   ,Professional Fees,Corporate and Support Services,Grand Central Investment Estate,8424.07
2018-02-15,ZZP285866,1,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,101915.00
2018-02-15,ZZP285866,2,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,23970.00
2018-02-15,ZZP285866,3,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,4250.00
2018-02-15,ZZP285866,4,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,6114.90
2018-02-15,ZZP285866,5,6803,Bibliotheca Ltd,181800,Environmental Services Technical Equipment ,Furniture and Equipment,Corporate and Support Services,Public Libraries General,1438.20
2018-02-15,ZZP285878,1,895,Building Design Partnership,150000,Consultancy   ,Professional Fees,Services to Place,Town Centre Development Team,5000.00
2018-02-15,ZZP285884,1,3763,IDOX Information Solutions,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,IT Systems,12221.00
2018-02-16,ZZP285912,1,423,Wigan MBC,390000,"Works - Construction, Repair & Maintenance  ",Fees and Charges,Corporate and Support Services,POD Core Staffing,5373.35
2018-02-16,ZZP285947,1,814,United Utilities/Diversiona,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,936 Astley Street Bridge - On Site,20268.10
2018-02-16,ZZP285948,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,5083 Cheadle & Marple College S278 - On Site,9335.00
2018-02-16,ZZP285952,1,5464,ELECTRICITY NORTH WEST LIMITED,230000,Highway Equipment & Materials    ,Highways Maintenance,Capital Expenditure,936 Astley Street Bridge - On Site,15706.40
2018-02-16,ZZP285954,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,0255E CCAG2 - Brookfield Rd To CCAGT1 TPT Scheme -,13453.57
2018-02-19,ZZP285974,1,10655,West March Systems Ltd,270000,Information Communication Technology  ,Information and Communications Technology,Services to Place,Continuing Education Service,13000.00
2018-02-19,ZZP285979,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 402 Knightsbridge and Great Portwood St - On,30382.97
2018-02-19,ZZP285980,1,6255,Building Software Ltd,391200,"Works - Construction, Repair & Maintenance Engineering ",Professional Fees,Services to Place,Investing in Growth,14340.00
2018-02-20,ZZP286033,1,628,Life Leisure,390000,"Works - Construction, Repair & Maintenance  ",Repairs and Maintenance,Capital Expenditure,Brinnington Sports Centre,26188.00
2018-02-23,ZZP286201,1,8814,Agilisys Professional Services,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,IT Systems,10740.00
2018-02-23,ZZP286212,1,683,AECOM Limited,150000,Consultancy   ,Professional Fees,Services to Place,Design Framework Staff,41284.00
2018-02-23,ZZP286215,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,5079 Brighton Rd S278 Scarborough - On Site,6030.00
2018-02-23,ZZP286216,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 303 King St West (Gradwell Street to R. Mers,5300.00
2018-02-23,ZZP286219,1,3529,Totally Local Company Ltd,390000,Supplies and services,Supplies and services,Capital Expenditure,STCAP 801 Travis Brow/ A6 Link and George’s Rd - O,10845.00
2018-02-27,ZZP286340,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP Woodbank Park Cycle Path - Feasibility,15500.00
2018-02-27,ZZP286341,1,3529,Totally Local Company Ltd,390000,"Works - Construction, Repair & Maintenance  ",Capital Expenditure - Works,Capital Expenditure,STCAP Woodbank Park Cycle Path - Feasibility,18000.00
2018-02-27,ZZP286392,1,12684,Looking Local,270000,Information Communication Technology  ,Information and Communications Technology,Corporate and Support Services,Advice & Info Service,21600.00
