Document Date,Purchase Order No,Line Item No,Supplier ID,Supplier Name,Pro Class,Pro Class Description,Description of Goods ,Service/Department ,Expense Area ,Net Order Value Over £5000.00 
2018-04-05,ZZC288248,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,11691.67
2018-04-05,ZZC288249,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,11626.33
2018-04-05,ZZC288250,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,39156.00
2018-04-05,ZZC288251,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35075.00
2018-04-05,ZZC288252,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35075.00
2018-04-05,ZZC288253,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,11626.33
2018-04-05,ZZC288254,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33533.80
2018-04-05,ZZC288255,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,37050.00
2018-04-05,ZZC288256,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,37050.00
2018-04-05,ZZC288257,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,10341.88
2018-04-05,ZZC288258,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,31200.00
2018-04-05,ZZC288259,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,37050.00
2018-04-05,ZZC288260,1,12171,KEYS CHILDCARE LTD,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33280.00
2018-04-05,ZZC288261,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35075.00
2018-04-05,ZZC288262,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,11626.33
2018-04-05,ZZC288263,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33896.52
2018-04-05,ZZC288264,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,20460.42
2018-04-05,ZZC288265,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,11626.33
2018-04-05,ZZC288266,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,35075.00
2018-04-05,ZZC288274,1,10790,Bridge House Training Centre L,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,15215.17
2018-04-05,ZZC288275,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,25182.00
2018-04-05,ZZC288276,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,22050.00
2018-04-05,ZZC288290,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288291,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288292,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34600.00
2018-04-05,ZZC288293,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288294,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,13987.00
2018-04-05,ZZC288295,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34600.00
2018-04-05,ZZC288296,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288297,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288298,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288299,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288300,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-05,ZZC288302,1,4083,Hulme Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,10311.00
2018-04-05,ZZC288303,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,46979.00
2018-04-05,ZZC288309,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,14233.68
2018-04-05,ZZC288312,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,14233.68
2018-04-05,ZZC288313,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,14233.68
2018-04-05,ZZC288314,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288315,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288316,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288319,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,14233.68
2018-04-05,ZZC288320,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288321,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288322,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288323,1,1669,Charnwood Nursery,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,5926.80
2018-04-05,ZZC288331,1,3284,Stockport Cerebral Palsy,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,7700.00
2018-04-05,ZZC288335,1,3284,Stockport Cerebral Palsy,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5200.00
2018-04-05,ZZC288336,1,12138,HG CARE SERVICES LTD,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,5500.00
2018-04-05,ZZC288340,1,3284,Stockport Cerebral Palsy,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,6100.00
2018-04-05,ZZC288349,1,11466,High Peak School Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,54000.00
2018-04-05,ZZC288350,1,11438,Cruckton Hall Ltd,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,195902.00
2018-04-06,ZZC288371,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288380,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288381,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,27013.00
2018-04-06,ZZC288382,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,35172.00
2018-04-06,ZZC288383,1,1966,I Can Training,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,11501.00
2018-04-06,ZZC288384,1,11955,ROSSENDALE SCHOOL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,27817.00
2018-04-06,ZZC288385,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288386,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34600.00
2018-04-06,ZZC288387,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,34600.00
2018-04-06,ZZC288388,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288389,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288390,1,12180,Acorn Care and Education,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,33592.00
2018-04-06,ZZC288393,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16122.00
2018-04-06,ZZC288401,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,19937.00
2018-04-06,ZZC288402,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,49464.00
2018-04-06,ZZC288403,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,13089.00
2018-04-06,ZZC288404,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16122.00
2018-04-06,ZZC288405,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,10765.00
2018-04-06,ZZC288406,1,11861,WARGRAVE HOUSE SCHOOL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,13201.00
2018-04-06,ZZC288407,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,17397.00
2018-04-06,ZZC288408,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16907.00
2018-04-06,ZZC288409,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16882.00
2018-04-06,ZZC288411,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,34755.00
2018-04-06,ZZC288412,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16907.00
2018-04-06,ZZC288416,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,27538.00
2018-04-06,ZZC288417,1,12188,ST JOHN VIANNEY,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,16907.00
2018-04-06,ZZC288418,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,21169.00
2018-04-06,ZZC288419,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,18812.00
2018-04-06,ZZC288420,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,13089.00
2018-04-06,ZZC288423,1,12388,Wistaston Church Lane Academy,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6850.00
2018-04-06,ZZC288427,1,7167,Cheshire East Borough Council.,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,12504.00
2018-04-06,ZZC288429,1,4190,Derbyshire County Council,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,13036.00
2018-04-06,ZZC288430,1,12191,WILMSLOW HIGH SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6850.00
2018-04-06,ZZC288431,1,7167,Cheshire East Borough Council.,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,10000.00
2018-04-06,ZZC288432,1,7167,Cheshire East Borough Council.,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,10704.00
2018-04-06,ZZC288433,1,11231,St John's Wood Academy,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7323.52
2018-04-06,ZZC288434,1,8879,Poynton High School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6850.00
2018-04-06,ZZC288435,1,8879,Poynton High School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,6850.00
2018-04-09,ZZC288486,1,6870,KIDS,150000,Consultancy   ,Professional Fees,Services to People,SEN – Parent Partnership,50000.00
2018-04-09,ZZC288487,1,11914,WEST KIRBY RESIDENTIAL SCHOOL,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,225608.00
2018-04-09,ZZC288488,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,78523.00
2018-04-09,ZZC288489,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,75869.00
2018-04-09,ZZC288490,1,1816,Seashell Trust,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,66491.00
2018-04-09,ZZC288495,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,66600.00
2018-04-09,ZZC288496,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,60800.00
2018-04-09,ZZC288497,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,54906.00
2018-04-09,ZZC288498,1,1722,The Together Trust Centre,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,SEN Independent School Fees Non Maintained Sch,61200.00
2018-04-09,ZZC288499,1,12345,Hesley Group,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Lea-Sen Independent School Fees,150908.00
2018-04-09,ZZC288504,1,12263,Ashgate Specialist Support Pri,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,8236.00
2018-04-09,ZZC288510,1,3284,Stockport Cerebral Palsy,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,DP - Respite,9100.00
2018-04-09,ZZC288515,1,12268,Dunham Trust for The Orchards,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,8936.10
2018-04-09,ZZC288517,1,12332,Broad Oak Primary School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7814.00
2018-04-09,ZZC288518,1,12332,Broad Oak Primary School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7814.00
2018-04-09,ZZC288519,1,9456,Grange School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7911.00
2018-04-09,ZZC288520,1,9456,Grange School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7911.00
2018-04-09,ZZC288521,1,9456,Grange School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7911.00
2018-04-09,ZZC288522,1,12265,Lancasterian School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7658.00
2018-04-09,ZZC288523,1,12265,Lancasterian School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,8832.00
2018-04-09,ZZC288524,1,12265,Lancasterian School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,7658.00
2018-04-09,ZZC288525,1,12265,Lancasterian School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,28000.00
2018-04-09,ZZC288526,1,12265,Lancasterian School,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,8832.00
2018-04-09,ZZC288527,1,11958,PIPER HILL SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,11697.96
2018-04-09,ZZC288528,1,11958,PIPER HILL SCHOOL,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,12150.67
2018-04-09,ZZC288529,1,12268,Dunham Trust for The Orchards,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,13403.76
2018-04-09,ZZC288530,1,12268,Dunham Trust for The Orchards,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,5584.90
2018-04-09,ZZC288558,1,12367,Beech Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Perip-Classroom Assistant - Learning Dif,24900.00
2018-04-09,ZZC288559,1,12266,Vision Beyond Autism CIC,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Perip-Classroom Assistant - Learning Dif,11601.47
2018-04-09,ZZC288561,1,11585,Trinity Christian School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Perip-Classroom Assistant - Learning Dif,5333.55
2018-04-09,ZZC288562,1,4083,Hulme Hall School,261500,Human Resources Training & Conferences ,Fees and Charges,Services to People,Perip-Classroom Assistant - Learning Dif,16481.00
2018-04-09,ZZC288563,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,36674.00
2018-04-09,ZZC288564,1,1339,Stockport NHS Foundation Trust,310000,Healthcare  ,Third party payments - Public Sector,Services to People,Perip-Classroom Assistant - Learning Dif,22820.00
2018-04-09,ZZC288573,1,1722,The Together Trust Centre,150000,Consultancy   ,Professional Fees,Services to People,Perip-Classroom Assistant - Learning Dif,300000.00
2018-04-09,ZZC288589,1,8918,Boots (Stockport),320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,15000.00
2018-04-09,ZZC288589,2,8918,Boots (Stockport),320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,50.00
2018-04-10,ZZC288613,1,12415,Busy Bees (Fallowfield),321115,Social Community Care Supplies & Services Children Childcare Services,Expenses and Allowances,Services to People,Early Years SEN,5766.00
2018-04-10,ZZC288749,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,153354.00
2018-04-10,ZZC288750,1,3707,Salford City Council/Finance,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,23588.00
2018-04-10,ZZC288751,1,1644,Tameside MBC,170000,Education  ,Third party payments - Public Sector,Services to People,Lea-Other Local Authorities,51483.00
2018-04-10,ZZC288756,1,9511,TRAFFORD MB COUNCIL,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,119095.00
2018-04-10,ZZC288757,1,7167,Cheshire East Borough Council.,999999,Third party payments - Public Sector,Third party payments - Public Sector,Services to People,RAA Adoption Count,221235.00
2018-04-11,ZZC288824,1,8928,Bracondale Medical Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,1472.00
2018-04-11,ZZC288824,2,8928,Bracondale Medical Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1381.00
2018-04-11,ZZC288824,3,8928,Bracondale Medical Centre,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2103.00
2018-04-11,ZZC288824,4,8928,Bracondale Medical Centre,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2128.00
2018-04-11,ZZC288825,1,8914,Heaton Moor Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,10585.00
2018-04-11,ZZC288825,2,8914,Heaton Moor Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,8803.00
2018-04-11,ZZC288825,3,8914,Heaton Moor Medical Group,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,5116.00
2018-04-11,ZZC288825,4,8914,Heaton Moor Medical Group,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2145.00
2018-04-11,ZZC288826,1,8929,Gatley Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2683.00
2018-04-11,ZZC288826,2,8929,Gatley Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1294.00
2018-04-11,ZZC288826,3,8929,Gatley Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2874.00
2018-04-11,ZZC288827,1,8964,MARPLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2275.00
2018-04-11,ZZC288827,2,8964,MARPLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1402.00
2018-04-11,ZZC288827,3,8964,MARPLE MEDICAL PRACTICE,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1379.00
2018-04-11,ZZC288827,4,8964,MARPLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,2190.00
2018-04-11,ZZC288828,1,8948,CHEADLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3484.00
2018-04-11,ZZC288828,2,8948,CHEADLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,2435.00
2018-04-11,ZZC288828,3,8948,CHEADLE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,5502.00
2018-04-11,ZZC288828,4,8948,CHEADLE MEDICAL PRACTICE,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2196.00
2018-04-11,ZZC288829,1,8945,Park View Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2397.00
2018-04-11,ZZC288829,2,8945,Park View Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,2910.00
2018-04-11,ZZC288829,3,8945,Park View Group Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,4750.00
2018-04-11,ZZC288829,4,8945,Park View Group Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,4713.00
2018-04-11,ZZC288830,1,8944,Chadsfield Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2186.00
2018-04-11,ZZC288830,2,8944,Chadsfield Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1298.00
2018-04-11,ZZC288830,3,8944,Chadsfield Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1402.00
2018-04-11,ZZC288830,4,8944,Chadsfield Medical Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,545.00
2018-04-11,ZZC288831,1,8949,BRAMHALL HEALTH CENTRE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3971.00
2018-04-11,ZZC288831,2,8949,BRAMHALL HEALTH CENTRE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,2207.00
2018-04-11,ZZC288832,1,8947,CARITAS GP PARTNERSHIP,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3955.00
2018-04-11,ZZC288832,2,8947,CARITAS GP PARTNERSHIP,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2128.00
2018-04-11,ZZC288832,3,8947,CARITAS GP PARTNERSHIP,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,683.00
2018-04-11,ZZC288832,4,8947,CARITAS GP PARTNERSHIP,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,3337.00
2018-04-11,ZZC288833,1,8950,BEECH HOUSE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2526.00
2018-04-11,ZZC288833,2,8950,BEECH HOUSE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,1948.00
2018-04-11,ZZC288833,3,8950,BEECH HOUSE MEDICAL PRACTICE,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,1945.00
2018-04-11,ZZC288833,4,8950,BEECH HOUSE MEDICAL PRACTICE,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,1839.00
2018-04-11,ZZC288834,1,8956,The Family Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,3329.00
2018-04-11,ZZC288834,2,8956,The Family Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,Sexual Health LES,526.00
2018-04-11,ZZC288834,3,8956,The Family Surgery,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,868.00
2018-04-11,ZZC288834,4,8956,The Family Surgery,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,4787.00
2018-04-11,ZZC288835,1,8926,Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Healthcare,2674.00
2018-04-11,ZZC288835,2,8926,Manor Medical Practice,320000,Social Community Care Supplies & Services  ,Care Payments,Services to People,PH-Lifestyles,2845.00
2018-04-11,ZZC288835,3,8926,Manor Medical Practice,999999,Social Community Care Supplies & Services  ,Service Contract Payments,Services to People,Sexual Health LES,2111.00
