Organisation Name,Purchase_Order_Number,Order_Date,Total_Value,Supplier_Name,Account_Name,Service
Rochdale Borough Council,d1064587,2017-02-16,15000.00,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,TRANSACTIONS-EXPENDITURE,PROPERTY AND HIGHWAYS
Rochdale Borough Council,q1008452,2017-02-16,6977.16,NATIONAL CONSORTIUM FOR EXAMINATION RESULTS,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021292,2017-02-16,9697.00,TERRY GROUP LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1064617,2017-02-17,13237.50,ROCHDALE TOWN CENTRE MANAGEMENT CO,GRANTS TO THE NON VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,q1008457,2017-02-17,6462.14,SMARTLOGIC SEMAPHORE LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021302,2017-02-17,5810.00,NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021304,2017-02-17,5340.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,s1021308,2017-02-17,40519.00,BROADWAY BUILDING CONTRACTORS OLDHAM LTD,MINOR BUILDING WORKS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1064653,2017-02-20,295358.44,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1022949,2017-02-20,10000.00,THE TUTOR TRUST,INDEPENDENT UNITS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1022950,2017-02-20,44100.00,POSITIVE STEPS,EXTERNALLY MANAGED FUNDS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101759,2017-02-20,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,x1013571,2017-02-20,9000.00,DARLINGTON BOROUGH COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1064683,2017-02-21,5500.00,BROXAP LIMITED,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064684,2017-02-21,5375.00,MRM STREET FURNITURE LTD,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064687,2017-02-21,5375.00,MRM STREET FURNITURE LTD,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064698,2017-02-21,31520.00,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1005138,2017-02-21,18000.00,CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,RESOURCES
Rochdale Borough Council,f1005139,2017-02-21,10052.00,NORTHGATE PUBLIC SERVICES (UK) LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,q1008460,2017-02-21,5680.00,BARRACUDA NETWORKS INC,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008461,2017-02-21,16878.56,AGILE APPLICATIONS LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008462,2017-02-21,20000.00,TEAM NETSOL LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008465,2017-02-21,72900.00,BLACKPOOL  COUNCIL,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064722,2017-02-22,30022.86,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064729,2017-02-22,12218.00,ASTRA ALARMS SYSTEMS LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1022960,2017-02-22,6000.00,CAPITA CHILDREN`S SERVICES,PURCHASE OF ICT SOFTWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101765,2017-02-22,16866.88,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,x1013582,2017-02-22,27000.00,ADOPTION MATTERS NORTHWEST,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1013583,2017-02-22,18000.00,DARLINGTON BOROUGH COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,ph101771,2017-02-23,8938.64,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1008467,2017-02-23,9845.00,GRAITEC LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021328,2017-02-23,12600.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1013596,2017-02-24,66000.00,LONDON BOROUGH OF NEWHAM,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1013597,2017-02-24,28667.00,CITY OF YORK COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1064820,2017-02-27,5000.00,PAUL CHEESEMAN,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064848,2017-02-27,6615.00,F W SHERRATT LTD,REPAIRS & ALTS OF BUILDINGS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1023000,2017-02-28,10000.00,SUPPLY DESK,SOFTWARE,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101783,2017-02-28,124574.58,BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1008470,2017-02-28,11700.00,MODIS,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1013608,2017-02-28,14333.00,CITY OF YORK COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1064920,2017-03-01,29100.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064926,2017-03-01,7895.00,NEALES WASTE MANAGEMENT,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008473,2017-03-01,21041.23,CIVICA UK LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008474,2017-03-01,20000.00,IDOX SOFTWARE LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008477,2017-03-01,22800.03,XN LEISURE SYSTEMS LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008478,2017-03-01,88791.00,MIDLAND SOFTWARE LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021340,2017-03-01,32527.96,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,s1021341,2017-03-01,5250.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1013611,2017-03-01,5500.00,DAVID HUNTER,CONSULTANT FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1064984,2017-03-02,24322.56,M N PROPERTY CONSULTANTS,MISC INS ALL RISK,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064987,2017-03-02,8726.40,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1064991,2017-03-02,8610.00,UPDATA INFRASTRUCTURE UK LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065007,2017-03-02,114639.78,CAPITA BUSINESS SERVICES LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065008,2017-03-02,16537.00,OPEN OBJECTS SOFTWARE LTD,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1005169,2017-03-02,105000.00,TRAFFORD MBC,OTHER LOCAL AUTHORITIES,RESOURCES
Rochdale Borough Council,r1001603,2017-03-02,8784.81,ROSSENDALE BOROUGH COUNCIL,CONSULTANT FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,s1021345,2017-03-02,16666.67,THE PENNINE ACUTE HOSPITALS NHS TRUST,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1013619,2017-03-02,9772.42,ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1013620,2017-03-02,9772.42,ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1065021,2017-03-03,7500.00,JMHA,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065030,2017-03-03,9750.00,MODIS,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101795,2017-03-03,10288.91,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,ph101796,2017-03-03,90750.00,PENNINE CARE NHS,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1008482,2017-03-03,38000.00,THE KNOWLEDGE ACADEMY LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1013633,2017-03-03,43000.00,ADOPTION MATTERS NORTHWEST,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,f1005172,2017-03-04,8550.00,NORTHGATE PUBLIC SERVICES (UK) LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,d1065081,2017-03-06,15408.23,DOBSON UK LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065084,2017-03-06,23963.00,PERMASTEELISA  UK LTD,REPAIRS & ALTS OF BUILDINGS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023031,2017-03-06,321914.16,INSPIREDSPACES ROCHDALE PROJECT CO1 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023037,2017-03-06,410291.80,INSPIREDSPACES ROCHDALE PROJECTCO2 LTD,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101805,2017-03-06,9660.00,TURNING POINT SERVICES LIMITED,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,q1008484,2017-03-06,6281.50,SOFTCAT LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008485,2017-03-06,22588.38,SOFTCAT LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065119,2017-03-07,8800.00,CP DAVIDSON & SONS LTD,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023072,2017-03-07,9677.21,BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023073,2017-03-07,9888.04,BURY MBC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023075,2017-03-07,8000.00,CRITIQOM LIMITED,PRINTING,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1008487,2017-03-07,10640.00,JISC SERVICES LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001701,2017-03-07,538673.69,THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1065148,2017-03-08,6858.00,IML LABELS AND SYSTEMS LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101806,2017-03-08,10288.91,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH PENNINE CARE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,q1008489,2017-03-08,7346.01,SPECIALIST COMPUTER CENTRES PLC,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008490,2017-03-08,17205.55,SPECIALIST COMPUTER CENTRES PLC,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008491,2017-03-08,21854.87,SPECIALIST COMPUTER CENTRES PLC,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008492,2017-03-08,14731.10,SPECIALIST COMPUTER CENTRES PLC,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008494,2017-03-08,79070.50,PROCESSFLOWS UK LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1013669,2017-03-08,5000.00,CHRISTINE FOSTER LIMITED,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1065171,2017-03-09,8521.05,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023095,2017-03-09,9630.61,AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023096,2017-03-09,691616.81,AXIOM EDUCATION (ROCHDALE) LIMITED,PFI SCHEMES RPIX,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023098,2017-03-09,11335.00,PARENTS PLUS LTD,TRAINING,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023099,2017-03-09,6454.80,ROCHDALE WOMENS WELFARE ASSOCIATION,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005193,2017-03-09,9000.00,MANCHESTER CITY COUNCIL,IT EQUIPMENT,RESOURCES
Rochdale Borough Council,q1008496,2017-03-09,15057.92,IHS GLOBAL LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,w1001706,2017-03-09,131250.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SOCIAL SERVICES OTHER,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1065214,2017-03-10,10000.00,VICTIM SUPPORT & WITNESS SERVICE,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065215,2017-03-10,126784.13,CARIBOU GREEN WARMTH LLP,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065234,2017-03-10,23416.58,EVANS HALSHAW TRAFFORD PK,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065235,2017-03-10,26438.80,EVANS HALSHAW TRAFFORD PK,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101810,2017-03-10,6349.40,BRUEL & KJAER LIMITED,EQUIPMENT - GENERAL,PUBLIC HEALTH
Rochdale Borough Council,s1021370,2017-03-10,8350.00,HIGH BARN CONSTRUCTION LIMITED,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001709,2017-03-10,33436.00,ROYAL MENCAP SOCIETY,SUPPORTED LIVING,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,e1023125,2017-03-13,6212.07,MOTT MACDONALD LIMITED,CONSULTANTS FEES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1008503,2017-03-13,42058.17,CIVICA UK LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,r1001605,2017-03-13,120000.00,ENVIRONMENT AGENCY,SITE INVESTIGATION,ECONOMY DIRECTORATE
Rochdale Borough Council,r1001606,2017-03-13,22983.44,BRAHM FUNDCO 2 LTD,CHARGES-COMMITAL,ECONOMY DIRECTORATE
Rochdale Borough Council,w1001713,2017-03-13,17093.00,POSSABILITIES CIC TRADING,CONTRACTS,LEARNING DIS & MENTAL HEALTH
Rochdale Borough Council,w1001715,2017-03-13,50000.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,d1065306,2017-03-14,7360.60,NORTHGATE VEHICLE HIRE LIMITED,TRANSACTIONS-INCOME,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065318,2017-03-14,8900.00,ROCHDALE BOROUGHWIDE HOUSING,CONTRACTED SERVICES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008507,2017-03-14,16537.00,IDOX SOFTWARE LTD,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,x1013705,2017-03-14,14333.00,GLOUCESTERSHIRE COUNTY COUNCIL,ADOPTION PAYMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1065347,2017-03-15,13089.60,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065348,2017-03-15,14238.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065349,2017-03-15,14238.00,SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065357,2017-03-15,8358.56,OTIS LTD,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065358,2017-03-15,5344.80,DELMATIC LIGHTING MANAGEMENT,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065360,2017-03-15,6940.00,POWERMASTER SERVICE LTD,PROPERTY - WORKS ELEMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065361,2017-03-15,8311.54,PHS GROUP PLC,WINDOW CLEANING EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023140,2017-03-15,6320.93,AXIOM EDUCATION (ROCHDALE) LIMITED,"DEV CAP - NEW CONSTRUCTION,CONVERSION",EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph101815,2017-03-15,42485.07,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,d1065384,2017-03-16,5031.33,AECOM INFRASTRUCTURE AND ENVIRONMENT UK LTD,DEMOLITION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065403,2017-03-16,151654.00,DENNIS EAGLE LTD,PURCHASE OF VEHICLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,f1005209,2017-03-16,9750.00,LAMBERT SMITH HAMPTON GROUP LTD,INSURANCE,RESOURCES
Rochdale Borough Council,ph101820,2017-03-16,10564.00,BURY MBC,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph101822,2017-03-16,49779.22,THE PENNINE ACUTE HOSPITALS NHS TRUST,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph101823,2017-03-16,11445.38,WOMENS HOUSING ACTION GROUP,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,q1008510,2017-03-16,16625.70,CIVICA UK LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021399,2017-03-16,9800.00,ACTION FIRST IPEOPLE LTD,FEES / COMMISSION,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1023156,2017-03-17,13878.36,AXIOM EDUCATION (ROCHDALE) LIMITED,LEGAL SERVICES EXTERNAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005217,2017-03-17,10756.20,LINK4LIFE (CHARITY),PURCHASE OF FURNITURE AND EQUIPMENT,PUBLIC HEALTH
Rochdale Borough Council,s1021403,2017-03-17,10075.00,NEWLINE ADAPTATIONS LTD,TRANSACTIONS-EXPENDITURE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001724,2017-03-17,50000.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1013735,2017-03-17,8827.43,SPORT WORKS GTR MANCHESTER LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023180,2017-03-20,5000.00,REAL TRUST,INDEPENDENT UNITS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1023187,2017-03-20,24460.45,AXIOM EDUCATION (ROCHDALE) LIMITED,MEALS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,q1008520,2017-03-20,6600.00,UPDATA INFRASTRUCTURE UK LTD,COMMUNICATION AND COMPUTING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008521,2017-03-20,48775.23,AGILISYS LIMITED,AGILISYS CONTRACT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1021404,2017-03-20,50000.00,ROSS CARE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001726,2017-03-20,12381.27,COUNCIL FOR VOLUNTARY SERVICE ROCHDALE,SERVICE LEVEL AGREEMENTS,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,w1001727,2017-03-20,53122.08,ROSS CARE,OTHER AGENCIES,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,d1065457,2017-03-21,28800.00,EMO OIL LIMITED,TRANSACTIONS-EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065466,2017-03-21,326915.98,COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065483,2017-03-21,6480.00,F S MOULT & SON,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,ph101829,2017-03-21,50000.00,BIG LIFE CENTRES,PH BIG LIFE CONTRACT,PUBLIC HEALTH
Rochdale Borough Council,w1001730,2017-03-21,45594.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1001731,2017-03-21,36050.00,NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,PURCHASE OF ICT SOFTWARE,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,x1013743,2017-03-21,5861.00,BOLTON MBC,ADVERTISING,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1065504,2017-03-22,195327.00,FRS ROOFING SERVICES LIMITED,MINOR BUILDING WORKS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1065533,2017-03-22,84737.00,FRS ROOFING SERVICES LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065534,2017-03-22,183598.80,GROUNDWORK LANDSCAPES LIMITED,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065535,2017-03-22,57730.94,J C MILLS & SON LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065536,2017-03-22,45095.07,J C MILLS & SON LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,ph101831,2017-03-22,6349.40,BRUEL & KJAER LIMITED,EQUIPMENT - GENERAL,PUBLIC HEALTH
Rochdale Borough Council,w1001735,2017-03-22,8000.00,LANCASHIRE COUNTY COUNCIL,RESIDENTIAL LONG TERM,PHYSICAL DIS & OLDER PEOPLE
Rochdale Borough Council,e1023205,2017-03-23,9566.00,TAMESIDE METROPOLITAN BOROUGH COUNCIL,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,m1001898,2017-03-23,10000.00,CAPITA BUSINESS SERVICES LIMITED,RECRUITMENT AGENCY FEES,RESOURCES
Rochdale Borough Council,d1065598,2017-03-24,6218.00,MANCHESTER CITY COUNCIL,HUMAN RESOURCES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023211,2017-03-24,5677.50,SAFETY IN NUMBERS SECURITY SERVICES LTD,REPAIRS & ALTS OF BUILDINGS,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1013765,2017-03-24,10250.00,THE DARTINGTON HALL TRUST,SUBSCRIPTIONS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1065608,2017-03-27,9000.00,JMHA,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065610,2017-03-27,150000.00,WARM ZONES CIC,GRANTS TO OTHER BODIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065611,2017-03-27,145828.00,WARM ZONES CIC,GRANTS TO OTHER BODIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065612,2017-03-27,100000.00,WARM ZONES CIC,GRANTS TO OTHER BODIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065613,2017-03-27,11269.00,JMHA,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1065616,2017-03-27,95761.00,THOMAS KERSHAW BUILDERS LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065617,2017-03-27,37538.00,OLDHAM COUNCIL,CONSULTANT FEES,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d1065624,2017-03-27,5043.62,CLYDE & CO,LEGAL SERVICES EXTERNAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1065632,2017-03-27,10033.00,THE BOND BOARD LIMITED,GRANTS TO THE VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1023215,2017-03-27,15000.00,HOPWOOD HALL COLLEGE,CURRICULUM DEVELOPMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1005239,2017-03-27,748465.00,MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,q1008553,2017-03-27,15789.38,YOTTA LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,q1008556,2017-03-27,22500.00,STHREE PARTNERSHIP LLP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
